443,0.34,0.51,1.5,39.51,417,0.34,27.83,1.52,41.06,29.25,348.11,400.29,3.2429,412.77,414.16,211.88,198.31,196.5,203.5,212.27,53.553,0.36563,216.45,25.93,197.24
443,0.34,0.51,1.5,39.51,417,0.34,27.83,1.52,41.06,29.25,348.24,400.42,3.2429,412.92,414.2,211.57,197.88,196.62,203.63,212.44,53.934,0.36566,216.36,25.995,197.1
442.06,0.34,0.51,1.5,39.547,417,0.34,27.83,1.52,41.06,29.25,348.17,400.43,3.2433,412.72,414.06,211.14,197.7,196.46,203.67,212.35,53.277,0.36628,216.33,26,196.97
442,0.34,0.51,1.5,39.55,414,0.34,27.85,1.51,41.19,29.11,348.11,400.56,3.2439,412.93,414.23,211.11,197.65,196.52,203.88,212.54,52.923,0.36647,216.22,26.006,196.71
442,0.34,0.51,1.5,39.55,414,0.34,27.85,1.51,41.19,29.11,348.04,400.58,3.2448,413.03,414.03,211.35,197.83,196.44,203.84,212.62,52.631,0.36599,216.11,25.99,196.78
442,0.34,0.51,1.5,39.55,414,0.34,27.85,1.51,41.19,29.11,348.15,400.57,3.2452,413.08,414.11,211.56,198.02,196.25,203.8,212.81,52.167,0.36605,216.04,25.959,196.62
446,0.34,0.5,1.5,39.47,413,0.34,27.8,1.51,41.2,29.15,348.09,400.46,3.2455,413.07,414.15,211.82,198.2,196.21,203.7,212.94,51.439,0.36554,216.27,26.045,196.8
446,0.34,0.5,1.5,39.47,413,0.34,27.8,1.51,41.2,29.15,347.98,400.42,3.2456,413.12,414.08,212.14,198.51,196.12,203.64,212.94,52.516,0.36511,216.47,26.033,196.97
446,0.34,0.5,1.5,39.47,413,0.34,27.8,1.51,41.2,29.15,348.12,400.47,3.2457,413.1,414.13,212.38,198.79,196.13,203.57,212.9,52.977,0.36492,216.51,25.929,197.1
445,0.34,0.5,1.5,39.5,416,0.34,27.79,1.52,41.19,29.16,348.06,400.4,3.2454,413.16,414.31,212.44,198.81,196.18,203.44,212.82,55.635,0.36491,216.61,25.935,197.21
445,0.34,0.5,1.5,39.5,416,0.34,27.79,1.52,41.19,29.16,348.19,400.53,3.245,413.22,414.32,212.56,198.76,196.26,203.5,212.88,55.104,0.36543,216.74,25.998,197.25
445,0.34,0.5,1.5,39.5,416,0.34,27.79,1.52,41.19,29.16,348.1,400.46,3.2446,413.15,414.35,212.08,198.53,196.28,203.33,212.71,54.747,0.36466,216.81,25.911,197.2
445,0.34,0.5,1.5,39.52,416,0.34,27.79,1.51,41.2,29.16,348.13,400.38,3.2449,413.11,414.37,212.02,198.39,196.3,203.38,212.55,55.455,0.36497,216.7,26.005,197.2
445,0.34,0.5,1.5,39.52,416,0.34,27.79,1.51,41.2,29.16,348.17,400.46,3.2447,413.01,414.5,211.96,198.35,196.29,203.36,212.41,55.787,0.36559,216.51,25.859,197.05
445,0.34,0.5,1.5,39.52,416,0.34,27.79,1.51,41.2,29.16,348.14,400.46,3.2446,412.99,414.41,211.83,198.1,196.27,203.4,212.43,55.18,0.36618,216.42,26.055,196.94
443,0.34,0.55,1.51,39.49,416,0.34,27.772,1.5187,41.174,29.195,348.11,400.48,3.2451,413.07,414.38,211.46,197.78,196.26,203.55,212.4,54.798,0.36634,216.29,25.868,196.79
443,0.34,0.55,1.51,39.49,416,0.34,27.77,1.52,41.17,29.2,348.01,400.54,3.2446,413.14,414.25,211.26,197.77,196.36,203.5,212.48,53.659,0.36637,216.23,25.95,196.77
443,0.34,0.55,1.51,39.49,416,0.34,27.77,1.52,41.17,29.2,348.07,400.5,3.2449,413.12,414.23,211.39,197.87,196.17,203.51,212.53,53.713,0.36622,216.23,25.826,196.76
445.99,0.34,0.56992,1.52,39.43,416,0.34,27.77,1.52,41.17,29.2,348,400.46,3.2443,413.13,414.28,211.39,197.81,196.08,203.63,212.6,54.009,0.36625,216.22,25.936,196.59
446,0.34,0.57,1.52,39.43,416,0.34,27.77,1.53,41.14,29.23,347.99,400.43,3.2436,413.11,414.29,211.58,197.98,196.01,203.43,212.71,54.371,0.36634,216.18,25.978,196.74
446,0.34,0.57,1.52,39.43,416,0.34,27.77,1.53,41.14,29.23,348.03,400.33,3.2436,413.12,414.25,211.73,198.27,195.94,203.41,212.72,53.732,0.36619,216.32,25.891,196.71
446,0.34,0.57,1.52,39.43,416,0.34,27.77,1.53,41.14,29.23,347.95,400.36,3.2433,413.17,414.27,212,198.33,195.99,203.29,212.71,54.059,0.3664,216.3,26.008,196.9
442,0.34,0.56,1.52,39.36,414,0.34,27.85,1.53,41.08,29.21,348.03,400.29,3.2428,413.22,414.38,212.17,198.42,195.96,203.28,212.63,54.442,0.36658,216.5,26.018,197.02
442,0.34,0.56,1.52,39.36,414,0.34,27.85,1.53,41.08,29.21,347.98,400.24,3.2422,413.07,414.28,212.05,198.6,195.99,203.17,212.47,53.876,0.36711,216.51,26.013,196.97
442,0.34,0.56,1.52,39.36,414,0.34,27.85,1.53,41.08,29.21,348.05,400.13,3.2411,413.09,414.36,212.35,198.68,196.01,203.16,212.49,54.59,0.36816,216.58,25.968,197.12
446,0.34,0.52,1.54,39.43,420,0.34,27.75,1.54,41.14,29.23,348.09,400.13,3.2398,412.98,414.44,212.37,198.61,196.16,203.27,212.43,52.424,0.36729,216.51,25.987,197.24
446,0.34,0.52,1.54,39.43,420,0.34,27.75,1.54,41.14,29.23,348.12,400.22,3.2392,413.02,414.38,212.19,198.64,196.17,203.27,212.4,52.293,0.36679,216.37,26.056,197.21
446,0.34,0.52,1.54,39.43,420,0.34,27.75,1.54,41.14,29.23,348.04,400.18,3.2381,412.91,414.41,211.94,198.53,196.12,203.25,212.27,53.252,0.36626,216.27,25.967,197.31
440,0.34,0.53,1.55,39.37,419,0.34,27.8,1.56,41.07,29.24,348.14,400.14,3.2372,412.92,414.31,211.77,198.27,196.13,203.3,212.2,53.36,0.36591,216.15,25.956,196.99
440,0.34,0.53,1.55,39.37,419,0.34,27.8,1.56,41.07,29.24,348.04,400.03,3.2367,412.88,414.25,211.62,198.16,196.24,203.29,212.29,53.722,0.36609,216.03,25.96,196.95
440,0.34,0.53,1.55,39.37,419,0.34,27.8,1.56,41.07,29.24,348.1,400.01,3.2362,412.79,414.24,211.83,198.37,196.23,203.37,212.31,54.064,0.36612,216.23,26.008,197.07
443,0.34,0.52,1.57,39.34,425.89,0.34,27.82,1.5698,41.05,29.23,347.99,400.05,3.2361,412.77,414.25,211.99,198.38,196.17,203.4,212.38,53.695,0.36623,215.99,25.978,197.02
443,0.34,0.52,1.57,39.34,426,0.34,27.82,1.57,41.05,29.23,348.06,400.03,3.2355,412.95,414.29,212.1,198.52,196.2,203.51,212.48,53.992,0.36633,216.04,25.933,197.17
443,0.34,0.52,1.57,39.34,426,0.34,27.82,1.57,41.05,29.23,348.06,399.93,3.2352,412.86,414.23,212.42,198.9,196.25,203.43,212.45,53.486,0.36673,216.13,25.866,197.31
440,0.34,0.5,1.58,39.46,426,0.34,27.82,1.57,41.05,29.23,348.11,399.86,3.2345,412.85,414.2,212.6,198.99,196.25,203.42,212.52,53.589,0.36642,216.2,26.054,197.48
440,0.34,0.5,1.58,39.46,422,0.34,27.8,1.58,41.04,29.24,348.1,399.85,3.2345,412.74,414.17,212.53,199.05,196.37,203.46,212.55,54.299,0.36664,216.23,26.006,197.59
440,0.34,0.5,1.58,39.46,422,0.34,27.8,1.58,41.04,29.24,348.05,399.77,3.2348,412.68,414.07,212.43,198.99,196.42,203.44,212.41,54.678,0.36761,216.23,25.959,197.49
444.96,0.34,0.5,1.58,39.43,422,0.34,27.8,1.58,41.04,29.24,348.09,399.86,3.2352,412.78,414.21,212.41,198.91,196.44,203.6,212.51,53.778,0.3674,216.44,26.005,197.61
445,0.34,0.5,1.58,39.43,419,0.34,27.8,1.59,41.13,29.15,348.04,399.66,3.2347,412.51,414.14,212.18,198.59,196.37,203.48,212.47,53.85,0.36712,216.19,25.904,197.41
445,0.34,0.5,1.58,39.43,419,0.34,27.8,1.59,41.13,29.15,348.18,399.7,3.2352,412.54,414.17,211.66,198.26,196.55,203.5,212.58,53.963,0.36632,216.22,26.017,197.19
445,0.34,0.5,1.58,39.43,419,0.34,27.8,1.59,41.13,29.15,348.12,399.79,3.2351,412.56,414.09,211.44,197.96,196.47,203.65,212.48,54.317,0.36588,216.27,26.042,197.07
445,0.34,0.47,1.58,39.4,411,0.34,27.75,1.59,41.12,29.2,348.26,399.89,3.235,412.57,414.08,211.31,197.79,196.52,203.83,212.71,55.881,0.36584,216.24,26,196.9
445,0.34,0.47,1.58,39.4,411,0.34,27.75,1.59,41.12,29.2,348.1,399.92,3.2354,412.48,414.04,211.25,197.72,196.39,203.86,212.68,55.783,0.36643,216.28,25.97,196.8
445,0.34,0.47,1.58,39.4,411,0.34,27.75,1.59,41.12,29.2,347.95,399.81,3.2353,412.42,413.99,211.6,198.18,196.25,203.78,212.69,55.916,0.36748,216.28,25.981,196.93
449,0.34,0.47,1.56,39.4,414,0.34,27.74,1.58,41.12,29.21,347.98,400,3.2351,412.56,414.03,211.99,198.25,196.27,203.68,212.77,55.279,0.36859,216.25,25.985,196.92
449,0.34,0.47,1.56,39.4,414,0.34,27.74,1.58,41.12,29.21,348.14,400.01,3.2352,412.66,413.96,211.61,197.87,196.26,203.68,212.96,54.363,0.36922,216.36,26.038,196.77
449,0.34,0.47,1.56,39.4,414,0.34,27.74,1.58,41.12,29.21,348.11,399.95,3.2356,412.58,413.94,211.48,197.9,196.11,203.53,212.79,52.932,0.36877,216.34,25.954,196.68
445,0.34,0.45,1.53,39.46,420,0.34,27.75,1.55,41.17,29.18,348.14,399.85,3.2351,412.6,413.88,211.68,198.12,196.04,203.51,212.76,54.164,0.3678,216.43,25.969,196.8
445,0.34,0.45,1.53,39.46,420,0.34,27.75,1.55,41.17,29.18,348.21,399.87,3.2352,412.66,413.95,211.91,198.26,196,203.29,212.72,53.893,0.36704,216.55,25.952,196.84
445,0.34,0.45,1.53,39.46,420,0.34,27.75,1.55,41.17,29.18,348.18,399.91,3.2355,412.69,414.06,211.93,198.33,196.07,203.38,212.62,54.913,0.36736,216.54,26.04,197.03
445,0.34,0.45,1.52,39.47,420,0.34,27.77,1.5402,41.16,29.19,348.28,399.91,3.236,412.57,414.01,212.23,198.41,196.03,203.29,212.39,54.703,0.36862,216.42,25.881,197
445,0.34,0.45,1.52,39.47,420,0.34,27.77,1.54,41.16,29.19,348.3,400.07,3.2369,412.52,413.97,212.19,198.49,196.05,203.23,212.55,54.115,0.3696,216.59,25.993,197.13
445,0.34,0.45,1.52,39.47,420,0.34,27.77,1.54,41.16,29.19,348.24,400.16,3.2382,412.61,414.09,212,198.4,196.12,203.28,212.42,53.546,0.36925,216.39,25.976,197.13
443,0.34,0.47999,1.51,39.41,420,0.34,27.77,1.54,41.16,29.19,348.28,400.29,3.2393,412.56,414.03,211.86,198.43,196.12,203.17,212.32,52.312,0.36866,216.15,25.879,197.02
443,0.34,0.48,1.51,39.41,422,0.34,27.77,1.53,41.12,29.24,348.31,400.28,3.2401,412.61,414.01,212.11,198.51,196.19,203.17,212.29,53.398,0.36762,216.04,25.88,197.17
443,0.34,0.48,1.51,39.41,422,0.34,27.77,1.53,41.12,29.24,348.19,400.33,3.2398,412.7,414,212.06,198.47,196.1,203.26,212.18,54.014,0.36695,216.07,25.925,197.11
443,0.34,0.48,1.51,39.41,422,0.34,27.77,1.53,41.12,29.24,348.35,400.48,3.2402,412.79,413.96,212.25,198.6,196.23,203.29,212.1,57.067,0.36844,216.12,25.955,197.28
446,0.34,0.54,1.5,39.46,423,0.34,27.82,1.51,41.09,29.23,348.3,400.56,3.2409,412.92,414.04,212.44,198.81,196.2,203.33,212.27,53.646,0.36987,216.11,25.872,197.21
446,0.34,0.54,1.5,39.46,423,0.34,27.82,1.51,41.09,29.23,348.37,400.58,3.2411,412.95,414.05,212.56,198.99,196.22,203.46,212.34,52.101,0.36889,216.06,25.813,197.31
446,0.34,0.54,1.5,39.46,423,0.34,27.82,1.51,41.09,29.23,348.33,400.6,3.2414,413.15,414.03,212.65,199.04,196.29,203.39,212.31,51.92,0.36665,216.06,25.96,197.46
445,0.34,0.52,1.5,39.41,422,0.34,27.85,1.51,41.09,29.21,348.4,400.55,3.2418,413.07,414.07,212.57,198.85,196.31,203.35,212.25,52.678,0.365,216.04,25.996,197.43
445,0.34,0.52,1.5,39.41,422,0.34,27.85,1.51,41.09,29.21,348.33,400.59,3.2424,412.98,414.06,212.21,198.7,196.43,203.45,212.35,53.707,0.36458,216.08,25.943,197.36
445,0.34,0.52,1.5,39.41,422,0.34,27.85,1.51,41.09,29.21,348.38,400.59,3.243,413.07,414.24,212.05,198.42,196.42,203.57,212.46,55.252,0.36512,216.04,25.923,197.3
445,0.34,0.51,1.49,39.39,420,0.34,27.79,1.51,41.1,29.26,348.36,400.67,3.2436,413,414.33,211.67,198.15,196.44,203.61,212.51,55.023,0.36638,216.21,25.945,197.13
445,0.34,0.51,1.49,39.39,420,0.34,27.79,1.51,41.1,29.26,348.41,400.75,3.2439,413.15,414.37,211.54,198.11,196.47,203.64,212.54,54.026,0.36681,216.12,25.843,197.12
445,0.34,0.51,1.49,39.39,420,0.34,27.79,1.51,41.1,29.26,348.31,400.72,3.2446,413.07,414.3,211.44,198.04,196.36,203.68,212.6,53.639,0.36679,216.22,25.9,196.93
446,0.34,0.45,1.49,39.36,416,0.34,27.85,1.5,41.09,29.21,348.36,400.88,3.2455,413.09,414.35,211.47,198,196.36,203.74,212.67,52.875,0.36598,216.33,25.994,196.89
