260,0.205873579
261,0.204222932
262,0.202089906
263,0.199371278
264,0.196521252
265,0.193790391
266,0.191303939
267,0.189081728
268,0.187070772
269,0.185377404
270,0.18386139
271,0.182692796
272,0.181867465
273,0.181333065
274,0.18141216
275,0.182204217
276,0.183707222
277,0.186121598
278,0.189554274
279,0.194113821
280,0.200214192
281,0.20782496
282,0.216741353
283,0.227079883
284,0.238868475
285,0.252071112
286,0.267109245
287,0.284206927
288,0.303886414
289,0.327225715
290,0.354091436
291,0.383627772
292,0.414697409
293,0.446221054
294,0.477141052
295,0.506849766
296,0.534754336
297,0.56008482
298,0.582450807
299,0.602006674
300,0.618590057
301,0.632110178
302,0.642889977
303,0.651477754
304,0.658311665
305,0.663303733
306,0.666531146
307,0.668398201
308,0.668627203
309,0.666998565
310,0.664844871
311,0.662433088
312,0.659121037
313,0.654154003
314,0.647586524
315,0.63873893
316,0.628451765
317,0.617277563
318,0.605600417
319,0.593549013
320,0.581397355
321,0.568561852
322,0.554488599
323,0.539541066
324,0.524073899
325,0.509918094
326,0.498283267
327,0.490805954
328,0.489799649
329,0.496346176
330,0.510031044
331,0.529321134
332,0.549855113
333,0.559775531
334,0.567195714
335,0.570246577
336,0.56809938
337,0.561223209
338,0.550090313
339,0.536325276
340,0.519973934
341,0.501808643
342,0.482386231
343,0.462465495
344,0.443012118
345,0.424400181
346,0.407985568
347,0.394597143
348,0.38291207
349,0.372001916
350,0.361618012
351,0.35124892
352,0.341506481
353,0.332508773
354,0.322837114
355,0.312876493
356,0.302751273
357,0.292612523
358,0.281927437
359,0.270219535
360,0.257934332
361,0.245933697
362,0.23480472
363,0.224132523
364,0.213099867
365,0.202166259
366,0.192659676
367,0.186733201
368,0.185775816
369,0.191166803
370,0.204206556
371,0.22589536
372,0.255234808
373,0.291971207
374,0.335601777
375,0.38534373
376,0.440621644
377,0.499747753
378,0.559283793
379,0.619021058
380,0.678319454
381,0.737168252
382,0.794272482
383,0.847841918
384,0.896122634
385,0.937138259
386,0.97082448
387,0.997316003
388,1.016276121
389,1.028092265
390,1.032728195
391,1.030762792
392,1.022290945
393,1.007172585
394,0.9855901
395,0.957314491
396,0.924314916
397,0.887539983
398,0.847155869
399,0.803308845
400,0.757820427
401,0.711551249
402,0.664448082
403,0.617885649
404,0.571931839
405,0.527207255
406,0.484953225
407,0.445440143
408,0.408850849
409,0.375895679
410,0.346206665
411,0.320692778
412,0.298815846
413,0.280150473
414,0.26430577
415,0.250467449
416,0.237015888
417,0.224241316
418,0.213244617
419,0.204717457
420,0.199581787
421,0.197583362
422,0.199468791
423,0.205428079
424,0.215283245
425,0.230731577
426,0.250910431
427,0.274644017
428,0.300866634
429,0.3287431
430,0.356615335
431,0.384272873
432,0.411752403
433,0.439060867
434,0.467184961
435,0.495933384
436,0.525215864
437,0.555076838
438,0.584590793
439,0.613118172
440,0.640287459
441,0.665956855
442,0.689148903
443,0.709729314
444,0.727132261
445,0.741414607
446,0.752658665
447,0.761403322
448,0.766959846
449,0.769428194
450,0.768600941
451,0.764367461
452,0.75710851
453,0.746634066
454,0.733003199
455,0.715993762
456,0.696886957
457,0.676541269
458,0.655268669
459,0.633927524
460,0.61297065
461,0.592731953
462,0.572688103
463,0.553791761
464,0.536379755
465,0.518543839
466,0.502873003
467,0.488759965
468,0.476142079
469,0.465116322
470,0.455668688
471,0.448343873
472,0.443815649
473,0.442557305
474,0.444551945
475,0.449214399
476,0.457470804
477,0.469051659
478,0.482534945
479,0.495717406
480,0.507251561
481,0.516238689
482,0.521319687
483,0.522574484
484,0.52042836
485,0.51480341
486,0.506612539
487,0.496082485
488,0.484069914
489,0.471396416
490,0.458489627
491,0.445129782
492,0.432077885
493,0.41969806
494,0.40779236
495,0.396545798
496,0.385864526
497,0.375653565
498,0.366532177
499,0.358592838
500,0.351779163
501,0.346159935
502,0.342180341
503,0.33994326
504,0.339830756
505,0.342401564
506,0.34846127
507,0.358238578
508,0.370719314
509,0.384519815
510,0.399108529
511,0.413867712
512,0.428649157
513,0.442692786
514,0.456737965
515,0.470853716
516,0.48460561
517,0.498063475
518,0.511096597
519,0.523517251
520,0.534979165
521,0.546296358
522,0.556941807
523,0.567323387
524,0.57751298
525,0.587647915
526,0.596921802
527,0.605429888
528,0.611877978
529,0.615319848
530,0.616481245
531,0.615155339
532,0.612269938
533,0.608156323
534,0.602727771
535,0.595826089
536,0.587202847
537,0.577260315
538,0.565086842
539,0.550099134
540,0.532961011
541,0.514950871
542,0.497353911
543,0.48091951
544,0.466481864
545,0.454125494
546,0.444542915
547,0.437407345
548,0.43181774
549,0.428195804
550,0.425532192
551,0.423911422
552,0.422830433
553,0.421678513
554,0.420298874
555,0.418813646
556,0.417207062
557,0.415546238
558,0.413745195
559,0.411929071
560,0.410082042
561,0.40792793
562,0.405535311
563,0.402725279
564,0.39996317
565,0.397532552
566,0.395421147
567,0.392955422
568,0.38977617
569,0.385346264
570,0.379605412
571,0.373004436
572,0.365471363
573,0.357452899
574,0.348658353
575,0.339732111
576,0.331110597
577,0.323039085
578,0.315686911
579,0.308840662
580,0.302560151
581,0.296856135
582,0.291517138
583,0.286581755
584,0.282579422
585,0.28040722
586,0.280964822
587,0.285898864
588,0.295686871
589,0.311011821
590,0.332131058
591,0.357871294
592,0.387537479
593,0.419654846
594,0.45322594
595,0.487236351
596,0.520330667
597,0.550591767
598,0.577472091
599,0.599424779
600,0.615833819
601,0.62724781
602,0.633163989
603,0.634308517
604,0.631489098
605,0.625490189
606,0.616493344
607,0.605876029
608,0.595231533
609,0.585233092
610,0.577194989
611,0.570890665
612,0.566913962
613,0.564908206
614,0.564180613
615,0.5640167
616,0.563618839
617,0.562629819
618,0.560226262
619,0.556437254
620,0.550240219
621,0.541475832
622,0.53039974
623,0.516848266
624,0.501444042
625,0.485159546
626,0.466343611
627,0.446007103
628,0.424611956
629,0.402725428
630,0.381357849
631,0.35952884
632,0.336587727
633,0.312448353
634,0.28851369
635,0.266254455
636,0.246781796
637,0.230221838
638,0.216667563
639,0.206976771
640,0.201423094
641,0.19896248
642,0.199550733
643,0.202404603
644,0.205738693
645,0.2082728
646,0.210251212
647,0.211617202
648,0.212063611
649,0.211874872
650,0.211248174
651,0.21028544
652,0.208961114
653,0.20731692
654,0.205526873
655,0.203943089
656,0.202440113
657,0.201245844
658,0.200816616
659,0.201114163
660,0.202140391
661,0.204033896
662,0.206380844
663,0.209173262
664,0.212086201
665,0.214717045
666,0.21675238
667,0.218037724
668,0.217930913
669,0.217043146
670,0.215336695
671,0.212349921
672,0.208119795
673,0.20300442
674,0.197307497
675,0.191153377
676,0.184651956
677,0.178418398
678,0.173127472
679,0.168871224
680,0.16681546
681,0.167605802
682,0.172316194
683,0.179881856
684,0.189551711
685,0.200637147
686,0.212969661
687,0.226089135
688,0.239047781
689,0.251844585
690,0.264337569
691,0.276124507
692,0.287122875
693,0.29717806
694,0.306182444
695,0.314054072
696,0.320702523
697,0.326084763
698,0.329887837
699,0.331872374
700,0.332083076
701,0.331387877
702,0.329337984
703,0.327639937
704,0.326406568
705,0.32557562
706,0.325141102
707,0.325211614
708,0.325716704
709,0.327109694
710,0.329387903
711,0.332221359
712,0.3352274
713,0.338095754
714,0.340688258
715,0.343048722
716,0.345389038
717,0.347964764
718,0.349089414
719,0.351026356
720,0.353013843
721,0.354975015
722,0.357019305
723,0.359477311
724,0.362689227
725,0.367254168
726,0.373161435
727,0.380563706
728,0.388464957
729,0.395690173
730,0.400994778
731,0.40362218
732,0.403498858
733,0.400440723
734,0.394379109
735,0.386015326
736,0.375656664
737,0.364502937
738,0.353244901
739,0.342256188
740,0.331815571
741,0.321483701
742,0.311327547
743,0.301324546
744,0.291602999
745,0.28243798
746,0.275185764
747,0.270956904
748,0.270253658
749,0.272362441
750,0.276527911
751,0.282142669
752,0.288422376
753,0.294863075
754,0.301177025
755,0.305663645
756,0.309788734
757,0.313110471
758,0.314652443
759,0.314609647
760,0.314191788
761,0.314072877
762,0.314889282
763,0.316150844
764,0.317700744
765,0.319835305
766,0.32278657
767,0.326639891
768,0.331737608
769,0.338610947
770,0.347345799
771,0.358437181
772,0.372171134
773,0.387591511
774,0.404183298
775,0.420297861
776,0.434483141
777,0.445526123
778,0.452985495
779,0.456689537
780,0.455605298
781,0.448901802
782,0.437469482
783,0.422065347
784,0.403486192
785,0.384670317
786,0.366556257
787,0.349179864
788,0.332426339
789,0.316218823
790,0.300072163
791,0.284680545
792,0.270687729
793,0.257966667
794,0.246413559
795,0.236026317
796,0.226937324
797,0.220062107
798,0.215710059
